date,open,high,low,close,volume
2022-07-25,94.00977906583144,94.1933162139423,93.35875637166615,93.54137905318267,162676.0
2022-07-26,93.54137905318267,94.40561955298705,91.98708852170039,92.84489411000904,944601.0
2022-07-27,92.84489411000904,92.9257493551439,92.62169016405605,92.70242133482718,224197.0
2022-07-28,92.70242133482718,94.76191927902939,91.92933523450148,93.97819395198982,629736.0
2022-07-29,93.97819395198982,94.70653721304515,93.45955616514551,94.18674847562365,811664.0
2022-08-01,94.18674847562365,94.46330863279195,93.74500339163949,94.02107708860426,324494.0
2022-08-02,94.02107708860426,94.17122887272444,92.67611571812598,92.82435633762843,343568.0
2022-08-03,92.82435633762843,93.22770009467861,90.51299531377859,90.90801210241088,528559.0
2022-08-04,90.90801210241088,90.98864574309255,90.29408519420632,90.37424539418718,896364.0
2022-08-05,90.37424539418718,90.92214776871167,89.78687290732948,90.33453453100577,301242.0
2022-08-08,90.33453453100577,92.54077863155626,90.18828666654711,92.39120110921507,697107.0
2022-08-09,92.39120110921507,93.34808704851042,91.60958880227146,92.56500439820047,507332.0
2022-08-10,92.56500439820047,93.74875713324134,92.55687588264982,93.74052539033467,200660.0
2022-08-11,93.74052539033467,94.16349346548577,92.75446434483327,93.17488016340316,739789.0
2022-08-12,93.17488016340316,93.33436804307834,91.6589107039303,91.81607270650419,849276.0
2022-08-15,91.81607270650419,91.85352804947105,90.69099883517896,90.7280103152269,618070.0
2022-08-16,90.7280103152269,91.50176247447114,89.15731592886894,89.92421309556848,258720.0
2022-08-17,89.92421309556848,93.13661270359636,89.19777907159495,92.3902572555617,240153.0
2022-08-18,92.3902572555617,92.61294865030459,91.24040937644556,91.46086061470041,481145.0
2022-08-19,91.46086061470041,92.69581984113653,91.22181910564504,92.454182193279,555776.0
2022-08-22,92.454182193279,93.63978889656829,90.25769175915562,91.43016677367812,596966.0
2022-08-23,91.43016677367812,92.8947218441305,91.07137466788608,92.53160744263491,319290.0
2022-08-24,92.53160744263491,93.13026686823899,92.40559338626349,93.00361001574096,550689.0
2022-08-25,93.00361001574096,93.33557469441467,92.51096642727126,92.84235552835092,365571.0
2022-08-26,92.84235552835092,93.45364362147865,92.20566456600511,92.81678429426493,717546.0
2022-08-29,92.81678429426493,93.20466930038319,91.69136768036977,92.07615757820048,816826.0
2022-08-30,92.07615757820048,92.77890901459277,91.91532326333589,92.6171297548946,687418.0
2022-08-31,92.6171297548946,93.7204786787429,91.01236835849637,92.10967193150277,101122.0
2022-09-01,92.10967193150277,92.30318910139233,90.5293143962862,90.71991175927911,992837.0
2022-09-02,90.71991175927911,90.89577373309955,89.1191345818792,89.29222897018934,121390.0
2022-09-05,89.29222897018934,89.58261325296965,89.21770213540547,89.50790640524676,999479.0
2022-09-06,89.50790640524676,91.7011847562627,89.14236691586939,91.32821136109095,128597.0
2022-09-07,91.32821136109095,91.8203626397043,91.04277179419954,91.5342790235815,564813.0
2022-09-08,91.5342790235815,92.10715775455552,90.84716933106388,91.41932863062988,195373.0
2022-09-09,91.41932863062988,92.01018877426529,91.18103367452197,91.77097720584953,185679.0
2022-09-12,91.77097720584953,93.51884219777152,91.57118835947554,93.31569045294083,715056.0
2022-09-13,93.31569045294083,93.82046150233698,93.0921512369816,93.59625020105301,755058.0
2022-09-14,93.59625020105301,93.96633057982747,92.76685157501234,93.13510859591153,206413.0
2022-09-15,93.13510859591153,95.17251478617483,92.43735226483966,94.46479660248983,978997.0
2022-09-16,94.46479660248983,95.21702270959919,94.24807523319815,94.99907559612294,388415.0
2022-09-19,94.99907559612294,97.08390255758461,94.79731003873363,96.87814610127899,386493.0
2022-09-20,96.87814610127899,97.27769753803626,96.72601000537327,97.12517351371096,367279.0
2022-09-21,97.12517351371096,97.24452165536968,95.54355984997233,95.66110893809994,515087.0
2022-09-22,95.66110893809994,96.11648147923961,93.60100361415218,94.04870065933106,260050.0
2022-09-23,94.04870065933106,97.12963691498331,92.98981701754651,96.04824067915712,482299.0
2022-09-26,96.04824067915712,98.58605485490122,95.65122285257239,98.18022441972512,288983.0
2022-09-27,98.18022441972512,98.56431347601509,97.59843186100034,97.98174444742887,146277.0
2022-09-28,97.98174444742887,99.11850709659224,96.40151942110167,97.5330767260406,431863.0
2022-09-29,97.5330767260406,99.84797242618811,97.06314361438669,99.36919255552615,705037.0
2022-09-30,99.36919255552615,99.82388417699546,97.5676985059641,98.01619912637648,786780.0
2022-10-03,98.01619912637648,98.11475669568927,96.84311784912661,96.94059387232434,418003.0
2022-10-04,96.94059387232434,98.29675452484229,96.40113599983842,97.75277699180752,391371.0
2022-10-05,97.75277699180752,97.87255378773408,97.17195014127121,97.29116131800967,808717.0
2022-10-06,97.29116131800967,97.8095815611721,96.78971599827108,97.30804920013051,713069.0
2022-10-07,97.30804920013051,97.33575987662341,97.10334331494444,97.13100357367517,848908.0
2022-10-10,97.13100357367517,98.08004302820875,96.62146713980705,97.5682130510869,915491.0
2022-10-11,97.5682130510869,99.82217777273738,97.09210026258798,99.33743156222057,839107.0
2022-10-12,99.33743156222057,99.92744309181678,98.88516071115146,99.47454796697595,942837.0
2022-10-13,99.47454796697595,100.58887106052737,99.1967409407698,100.30873436460006,474999.0
2022-10-14,100.30873436460006,100.4198444015251,97.66593547449523,97.77423809913033,455204.0
2022-10-17,97.77423809913033,98.09077471070516,97.42109361036458,97.73751132180915,389391.0
2022-10-18,97.73751132180915,97.74418033914716,96.72110059373819,96.72770070770017,311700.0
2022-10-19,96.72770070770017,97.06705226444957,94.94215666204416,95.27641665247053,773938.0
2022-10-20,95.27641665247053,95.76950932077648,93.7627730840073,94.2505565254857,743006.0
2022-10-21,94.2505565254857,94.25625145079677,93.87131374117538,93.8769860941454,821250.0
2022-10-24,93.8769860941454,95.08921392433564,93.77809137640267,94.98914759997473,250651.0
2022-10-25,94.98914759997473,95.56662981225072,92.86917267164009,93.4372200105619,542131.0
2022-10-26,93.4372200105619,94.22643561544824,92.70678484557855,93.49554450515927,299763.0
2022-10-27,93.49554450515927,93.81611690239373,92.63039057479003,92.94908931643204,903727.0
2022-10-28,92.94908931643204,93.112192838035,92.42573115063628,92.58820139986909,340670.0
2022-10-31,92.58820139986909,94.26705432687254,92.1149459368477,93.787667909047,229517.0
2022-11-01,93.787667909047,94.49357726744223,93.74256591806694,94.4481576504563,612877.0
2022-11-02,94.4481576504563,96.61780720084265,93.91546113609823,96.07592989753371,891161.0
2022-11-03,96.07592989753371,97.17154994426674,94.8181751655201,95.91192495080901,924157.0
2022-11-04,95.91192495080901,96.62965243933142,94.38564834996053,95.09727969040664,186485.0
2022-11-07,95.09727969040664,95.53609964084363,94.41434223755961,94.8520305022434,393304.0
2022-11-08,94.8520305022434,95.86018339292619,94.15905159006644,95.164918553707,238172.0
2022-11-09,95.164918553707,95.53436439982367,95.03045671763773,95.39957101509893,377079.0
2022-11-10,95.39957101509893,95.76557969296138,93.76636472328842,94.12749296405197,580456.0
2022-11-11,94.12749296405197,94.79464755457053,93.59089051958726,94.25730507661795,352514.0
2022-11-14,94.25730507661795,95.08050019721327,93.72968290392,94.55123271185342,160766.0
2022-11-15,94.55123271185342,97.84001895673738,94.33952601714637,97.62143786213309,559026.0
2022-11-16,97.62143786213309,100.01023827119738,97.59299374225124,99.98110661072775,147526.0
2022-11-17,99.98110661072775,100.25542418247925,98.6641845531146,98.9356336669244,304026.0
2022-11-18,98.9356336669244,99.02847040896643,98.50901663511026,98.60153987859069,100466.0
2022-11-21,98.60153987859069,98.73866687727066,96.68861414379286,96.82326806673085,178139.0
2022-11-22,96.82326806673085,96.89981609945201,96.0522501954998,96.1282487491285,492684.0
2022-11-23,96.1282487491285,96.90962700745355,95.75442166389392,96.53422116170213,865642.0
2022-11-24,96.53422116170213,98.43091329582313,96.14470158185938,98.03533665281296,797161.0
2022-11-25,98.03533665281296,98.82936013433626,96.37512761949723,97.16207826700536,188947.0
2022-11-28,97.16207826700536,98.25382468331041,95.30451358826187,96.38755722060175,131354.0
2022-11-29,96.38755722060175,96.87033617978479,93.3672463692271,93.83725154353712,404278.0
2022-11-30,93.83725154353712,94.39451583524207,93.11118188156829,93.66743771253189,687031.0
2022-12-01,93.66743771253189,94.1454334280731,91.97229255195236,92.44404515446023,772059.0
2022-12-02,92.44404515446023,93.30369869597307,90.99719167762393,91.85133348842494,840814.0
2022-12-05,91.85133348842494,91.89681589028145,90.81883706575852,90.86383048169743,407984.0
2022-12-06,90.86383048169743,91.28672811572243,90.35509981858952,90.77759610132614,251200.0
2022-12-07,90.77759610132614,91.59350264888363,88.01231141611308,88.81053810023016,123713.0
2022-12-08,88.81053810023016,89.03980142622102,86.97976906069027,87.20488741893917,232177.0
2022-12-09,87.20488741893917,89.76375938288535,87.0428098555517,89.5972354409787,158645.0
2022-12-12,89.5972354409787,89.99734561388713,87.78291629249966,88.17668276995778,874720.0
2022-12-13,88.17668276995778,88.18173145452252,86.9823477006963,86.98732828703562,341571.0
2022-12-14,86.98732828703562,89.17838518580811,86.85716710182767,89.04514484129136,840812.0
2022-12-15,89.04514484129136,92.85549720177748,88.59321049784452,92.38660381949522,597843.0
2022-12-16,92.38660381949522,93.3329917026915,90.12189331046731,91.05463681906917,585047.0
2022-12-19,91.05463681906917,91.86737612162695,89.84557914893688,90.6547491170445,509313.0
2022-12-20,90.6547491170445,91.58465976054367,90.13980807508217,91.06737490367284,837279.0
2022-12-21,91.06737490367284,93.52333144582089,90.64807776163543,93.09469998823046,139104.0
2022-12-22,93.09469998823046,93.49268882562843,91.57312727195173,91.96629205641274,183480.0
2022-12-23,91.96629205641274,92.26041240232712,91.41108462250908,91.70436729846104,481049.0
2022-12-26,91.70436729846104,92.83390381055318,91.50145046611937,92.62894114765544,455033.0
2022-12-27,92.62894114765544,93.74198347602831,92.0501652952791,93.1598900814463,591037.0
2022-12-28,93.1598900814463,93.4558456105957,92.44689085302008,92.74151727211945,764017.0
2022-12-29,92.74151727211945,93.08466748750861,92.26467882421127,92.60733254656441,628790.0
2022-12-30,92.60733254656441,92.90224350649063,90.74875437060841,91.0386698749745,331706.0
2023-01-02,91.0386698749745,91.19379585742116,90.63281442778566,90.78751244876779,394562.0
2023-01-03,90.78751244876779,91.59716053698122,89.69774387548813,90.50487135469606,777096.0
2023-01-04,90.50487135469606,90.82956653995838,90.46703078042815,90.791606080357,281320.0
2023-01-05,90.791606080357,91.04409388652147,89.92928446846103,90.18007162188368,553760.0
2023-01-06,90.18007162188368,91.31966983869872,89.6029908757607,90.73901231660575,584912.0
2023-01-09,90.73901231660575,92.69906890900461,89.9759804219407,91.9260550731606,775239.0
2023-01-10,91.9260550731606,92.92462198676358,91.13135646852311,92.12817605098135,742919.0
2023-01-11,92.12817605098135,93.18844640381363,91.50206347720058,92.5594031661412,518211.0
2023-01-12,92.5594031661412,92.76168506320717,92.44129115842034,92.64346578594417,378248.0
2023-01-13,92.64346578594417,93.29140751133924,92.0178328250311,92.66562490709774,431113.0
2023-01-16,92.66562490709774,92.67120948466066,91.8433706970844,91.84890605434816,470431.0
2023-01-17,91.84890605434816,92.33136708993925,91.75577251417886,92.23783917687922,297270.0
2023-01-18,92.23783917687922,92.74213635894517,91.64299060693429,92.1467899906078,662866.0
2023-01-19,92.1467899906078,94.81952757524215,91.96388261878904,94.63168778933007,287541.0
2023-01-20,94.63168778933007,96.57836717875844,94.60311567770243,96.54921610849163,683809.0
2023-01-23,96.54921610849163,97.67487250540621,95.92036590477946,97.04280741290631,776341.0
2023-01-24,97.04280741290631,97.06764897021688,96.11262245072206,96.13723219385389,965654.0
2023-01-25,96.13723219385389,96.17555709181998,94.78403363141032,94.82183414881426,207019.0
2023-01-26,94.82183414881426,97.1438085072394,93.96959391473462,96.27847625672537,783758.0
2023-01-27,96.27847625672537,97.05271767529379,95.84800877313674,96.62071999713379,177384.0
2023-01-30,96.62071999713379,97.23568464012264,96.61519066430529,97.23012043301628,403522.0
2023-01-31,97.23012043301628,97.35106853348711,95.02064762249573,95.13899449498366,258662.0
2023-02-01,95.13899449498366,96.30138313969321,95.11796288899833,96.28009927892707,246055.0
2023-02-02,96.28009927892707,96.95422433241868,96.18241638592107,96.85595719129432,257811.0
2023-02-03,96.85595719129432,97.380154802759,95.01607106444479,95.53310924292282,139544.0
2023-02-06,95.53310924292282,95.60526152054668,94.91813444141486,94.98987643736244,840796.0
2023-02-07,94.98987643736244,95.68432501272851,94.63551753131468,95.32870212042354,155015.0
2023-02-08,95.32870212042354,96.01094296828144,94.73274733259083,95.41445210774071,458655.0
2023-02-09,95.41445210774071,95.6583418544436,94.84346155067199,95.08651304937247,729246.0
2023-02-10,95.08651304937247,95.27253301033497,94.79940824410747,94.98523006280348,991349.0
2023-02-13,94.98523006280348,95.83378418291467,93.86064706679194,94.70671304466133,868334.0
2023-02-14,94.70671304466133,94.96974075593896,94.64861775087013,94.91151982891733,223490.0
2023-02-15,94.91151982891733,97.19199907496603,94.43900216975973,96.71052505582009,988964.0
2023-02-16,96.71052505582009,97.22271547552134,93.15951924299311,93.65553004651404,688185.0
2023-02-17,93.65553004651404,94.13590651282233,92.91965137887824,93.39871057078568,261611.0
2023-02-20,93.39871057078568,93.6471531415191,93.38053835404183,93.628936130701,503856.0
2023-02-21,93.628936130701,94.39830116154089,93.23333265550116,94.00112510357778,926093.0
2023-02-22,94.00112510357778,94.51046964880321,93.076890945041,93.58397516577428,453626.0
2023-02-23,93.58397516577428,93.7452226500151,91.39951150315028,91.55726691938007,265274.0
2023-02-24,91.55726691938007,92.1326787687462,91.38363770266226,91.95828905358418,887575.0
2023-02-27,91.95828905358418,94.60892209351012,91.36638522124093,94.0038516791239,957678.0
2023-02-28,94.0038516791239,94.52086329862796,91.71940183704102,92.22663896745927,978036.0
2023-03-01,92.22663896745927,93.31970115562474,92.165663944624,93.25804422613102,960139.0
2023-03-02,93.25804422613102,93.83820526051711,92.31705716711048,92.89495944037174,885573.0
2023-03-03,92.89495944037174,93.04317641230415,92.69718082894819,92.84531859727804,509040.0
2023-03-06,92.84531859727804,92.9461630947353,91.544110872584,91.6436501707009,273070.0
2023-03-07,91.6436501707009,91.73624840193003,91.18779897141489,91.28002979471567,655440.0
2023-03-08,91.28002979471567,93.0776837469622,91.01627883769808,92.8095133921478,298718.0
2023-03-09,92.8095133921478,93.63381936171177,92.6921628090397,93.5155760160237,525839.0
2023-03-10,93.5155760160237,95.84265152962767,93.27993652364496,95.60175530623256,690466.0
2023-03-13,95.60175530623256,97.35836755347889,95.30153420597028,97.05358722129101,951921.0
2023-03-14,97.05358722129101,97.76722438125886,96.90244914719408,97.61521170946864,360175.0
2023-03-15,97.61521170946864,100.00807068928245,97.4190087553939,99.80746139467149,326722.0
2023-03-16,99.80746139467149,100.50742555387757,99.68564419777536,100.38490357612706,761252.0
2023-03-17,100.38490357612706,101.60032021448745,100.24777577867395,101.46172146214265,105813.0
2023-03-20,101.46172146214265,102.03976360181586,100.5313697582921,101.10739323869682,609778.0
2023-03-21,101.10739323869682,101.4598405301253,100.86410806093035,101.21629331637997,771324.0
2023-03-22,101.21629331637997,101.94392557875052,99.63328313365768,100.35472165670643,595817.0
